"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20190410","2호선","사당","47976","51909","20190413"
"20190410","2호선","방배","25881","26538","20190413"
"20190410","2호선","서초","27054","27404","20190413"
"20190410","2호선","교대(법원.검찰청)","44715","50883","20190413"
"20190410","2호선","강남","109232","109946","20190413"
"20190410","2호선","역삼","60470","66789","20190413"
"20190410","2호선","선릉","68030","60202","20190413"
"20190410","2호선","삼성(무역센터)","64904","67055","20190413"
"20190410","2호선","종합운동장","14627","17084","20190413"
"20190410","2호선","잠실새내","27998","27773","20190413"
"20190410","2호선","잠실(송파구청)","95209","92707","20190413"
"20190410","2호선","잠실나루","20214","19662","20190413"
"20190410","2호선","강변(동서울터미널)","43211","41356","20190413"
"20190410","2호선","구의(광진구청)","28213","27175","20190413"
"20190410","2호선","건대입구","44185","48122","20190413"
"20190410","2호선","성수","35491","38693","20190413"
"20190410","2호선","뚝섬","21601","23112","20190413"
"20190410","2호선","한양대","17192","20076","20190413"
"20190410","2호선","왕십리(성동구청)","22159","17187","20190413"
"20190410","2호선","상왕십리","16897","16096","20190413"
"20190410","2호선","신당","16727","17430","20190413"
"20190410","2호선","동대문역사문화공원","19220","22354","20190413"
"20190410","2호선","을지로4가","13592","13310","20190413"
"20190410","2호선","을지로3가","27772","27469","20190413"
"20190410","2호선","을지로입구","56882","57671","20190413"
"20190410","2호선","시청","31683","31038","20190413"
"20190410","1호선","동묘앞","8589","9063","20190413"
"20190410","1호선","청량리(서울시립대입구)","26138","26780","20190413"
"20190410","1호선","제기동","20855","20973","20190413"
"20190410","1호선","신설동","18113","17505","20190413"
"20190410","1호선","동대문","14873","15806","20190413"
"20190410","1호선","종로5가","29297","29397","20190413"
"20190410","1호선","종로3가","34709","32187","20190413"
"20190410","1호선","종각","49903","48352","20190413"
"20190410","1호선","시청","29700","29607","20190413"
"20190410","1호선","서울역","59121","55342","20190413"
"20190409","중앙선","지평","68","48","20190412"
"20190409","중앙선","용문","2099","2055","20190412"
"20190409","중앙선","원덕","461","406","20190412"
"20190409","중앙선","양평","3221","3277","20190412"
"20190409","중앙선","오빈","383","396","20190412"
"20190409","중앙선","아신","770","820","20190412"
"20190409","중앙선","국수","862","831","20190412"
"20190409","중앙선","신원","219","206","20190412"
"20190409","중앙선","양수","1917","1929","20190412"
"20190409","중앙선","운길산","842","771","20190412"
"20190409","중앙선","팔당","767","743","20190412"
"20190409","중앙선","도심","3189","2628","20190412"
"20190409","중앙선","덕소","6996","7073","20190412"
"20190409","중앙선","양정","1048","868","20190412"
"20190409","중앙선","도농","11246","10054","20190412"
"20190409","중앙선","구리","15872","16360","20190412"
"20190409","중앙선","양원","2085","2189","20190412"
"20190409","중앙선","망우","8613","8648","20190412"
"20190409","중앙선","상봉(시외버스터미널)","6360","6117","20190412"
"20190409","중앙선","중랑","6411","6064","20190412"
"20190409","중앙선","회기","35026","34931","20190412"
"20190409","장항선","신창(순천향대)","2968","2902","20190412"
"20190409","장항선","온양온천","5428","5372","20190412"
"20190409","장항선","배방","1172","1073","20190412"
"20190409","장항선","아산","3460","2948","20190412"
"20190409","장항선","쌍용(나사렛대)","3463","3162","20190412"
"20190409","장항선","봉명","1611","1597","20190412"
"20190409","일산선","대화","17162","13240","20190412"
"20190409","일산선","주엽","11331","11938","20190412"
"20190409","일산선","정발산","8382","8670","20190412"
"20190409","일산선","마두","9459","10004","20190412"
"20190409","일산선","백석","12587","12739","20190412"
"20190409","일산선","대곡","2049","1485","20190412"
"20190409","일산선","화정","21231","22730","20190412"
"20190409","일산선","원당","13626","13060","20190412"
"20190409","일산선","삼송","18938","18261","20190412"
"20190409","일산선","원흥","10161","9351","20190412"
"20190409","우이신설선","신설동","2215","2303","20190412"
"20190409","우이신설선","보문","1890","2028","20190412"
"20190409","우이신설선","성신여대입구(돈암)","4202","4443","20190412"
"20190409","우이신설선","정릉","4917","4809","20190412"
"20190409","우이신설선","북한산보국문","7001","6804","20190412"
"20190409","우이신설선","솔샘","6451","6250","20190412"
"20190409","우이신설선","삼양사거리","2698","2865","20190412"
"20190409","우이신설선","삼양","2287","2515","20190412"
"20190409","우이신설선","화계","3663","3590","20190412"
"20190409","우이신설선","가오리","4666","4641","20190412"
"20190409","우이신설선","4.19민주묘지","4191","4238","20190412"
"20190409","우이신설선","솔밭공원","2657","2591","20190412"
"20190409","우이신설선","북한산우이","2856","2584","20190412"
"20190409","안산선","수리산","5174","4006","20190412"
"20190409","안산선","오이도","11456","11035","20190412"
"20190409","안산선","정왕","10993","11523","20190412"
"20190409","안산선","신길온천","1970","1712","20190412"
"20190409","안산선","안산","14858","13359","20190412"
"20190409","안산선","초지","5151","5617","20190412"
"20190409","안산선","고잔","9844","9282","20190412"
"20190409","안산선","중앙","18326","19415","20190412"
"20190409","안산선","한대앞","10655","10660","20190412"
"20190409","안산선","상록수","23996","23966","20190412"
"20190409","안산선","반월","5159","4813","20190412"
"20190409","안산선","대야미","5114","4670","20190412"
"20190409","안산선","산본","19913","21545","20190412"
"20190409","수인선","인천","997","1794","20190412"
"20190409","수인선","신포","2163","2183","20190412"
"20190409","수인선","숭의","4291","4029","20190412"
"20190409","수인선","인하대","7941","7638","20190412"
"20190409","수인선","송도","3194","2905","20190412"
"20190409","수인선","연수","5576","5477","20190412"
"20190409","수인선","원인재","5091","5201","20190412"
"20190409","수인선","남동인더스파크","2584","2896","20190412"
"20190409","수인선","호구포","4064","4167","20190412"
"20190409","수인선","인천논현","6822","7194","20190412"
"20190409","수인선","소래포구","5185","4794","20190412"
"20190409","수인선","월곶","2778","2536","20190412"
"20190409","수인선","달월","113","86","20190412"
"20190409","분당선","매교","3135","3123","20190412"
"20190409","분당선","수원시청","12062","13170","20190412"
"20190409","분당선","매탄권선","5412","5290","20190412"
"20190409","분당선","망포","16305","15362","20190412"
"20190409","분당선","영통","10903","11449","20190412"
"20190409","분당선","청명","5246","5055","20190412"
"20190409","분당선","상갈","6734","6381","20190412"
"20190409","분당선","기흥","12867","12604","20190412"
"20190409","분당선","신갈","5580","5437","20190412"
"20190409","분당선","구성","5914","6034","20190412"
"20190409","분당선","죽전","18936","21072","20190412"
"20190409","분당선","보정","3428","2911","20190412"
"20190409","분당선","이매","7020","6700","20190412"
"20190409","분당선","오리","14893","12688","20190412"
"20190409","분당선","미금","19608","21311","20190412"
"20190409","분당선","정자","20080","21553","20190412"
"20190409","분당선","수내","16028","16398","20190412"
"20190409","분당선","서현","30134","30551","20190412"
"20190409","분당선","야탑","31710","33249","20190412"
"20190409","분당선","모란","31162","32280","20190412"
"20190409","분당선","태평","15906","15671","20190412"
"20190409","분당선","가천대","15075","16576","20190412"
"20190409","분당선","선정릉","10074","10729","20190412"
"20190409","분당선","강남구청","11154","12989","20190412"
"20190409","분당선","압구정로데오","18063","19880","20190412"
"20190409","분당선","서울숲","10064","10039","20190412"
"20190409","분당선","수원","10105","6649","20190412"
"20190409","분당선","복정","1","0","20190412"
"20190409","분당선","수서","16046","16454","20190412"
"20190409","분당선","대모산입구","3873","3726","20190412"
"20190409","분당선","개포동","3836","4101","20190412"
"20190409","분당선","구룡","2248","2153","20190412"
"20190409","분당선","도곡","8414","8637","20190412"
"20190409","분당선","한티","16180","17753","20190412"
"20190409","분당선","선릉","13634","22662","20190412"
"20190409","과천선","범계","32531","32076","20190412"
"20190409","과천선","평촌","20986","20697","20190412"
"20190409","과천선","인덕원","30006","31370","20190412"
"20190409","과천선","정부과천청사","12713","12437","20190412"
"20190409","과천선","과천","5924","5441","20190412"
"20190409","과천선","대공원","4561","4812","20190412"
"20190409","과천선","경마공원","1501","1506","20190412"
"20190409","과천선","선바위","11415","9200","20190412"
"20190409","공항철도 1호선","영종","2599","2721","20190412"
"20190409","공항철도 1호선","인천공항2터미널","4968","4590","20190412"
"20190409","공항철도 1호선","인천공항1터미널","14513","14686","20190412"
"20190409","공항철도 1호선","공항화물청사","2726","3257","20190412"
"20190409","공항철도 1호선","운서","7068","7069","20190412"
"20190409","공항철도 1호선","청라국제도시","7110","6884","20190412"
"20190409","공항철도 1호선","검암","9045","8498","20190412"
"20190409","공항철도 1호선","계양","12741","11716","20190412"
"20190409","공항철도 1호선","김포공항","10770","7131","20190412"
"20190409","공항철도 1호선","마곡나루","6215","5188","20190412"
"20190409","공항철도 1호선","디지털미디어시티","15666","13868","20190412"
"20190409","공항철도 1호선","홍대입구","11000","11268","20190412"
"20190409","공항철도 1호선","공덕","2616","3389","20190412"
"20190409","공항철도 1호선","서울역","12546","10306","20190412"
"20190409","경춘선","춘천","2143","1871","20190412"
"20190409","경춘선","남춘천","2785","3005","20190412"
"20190409","경춘선","김유정","401","427","20190412"
"20190409","경춘선","강촌","710","635","20190412"
